19452:302,29,354,138,38911,18931,3851,49611,76026,22606
19462:9617,120798,1708,4942,39641,491,3855,108954,80603,63248
19463:24432,17,302,654,76,616,58,8,866,84
19467:17,12482,19654,14758,395,837,9480,35174,8074,16480
19468:17,302,76,866,29,650,361,7700,1535,3839
19475:79529,60436,104999,1902,46436,41215,5812,91168,17403,62168
19476:68887,91201,77371,16846,55534,73576,61900,59321,78721,11538
19482:542,2045,53987,22606,4664,82016,36720,2351,44456,431
19498:12586,17,302,654,76,616,58,8,866,84
19503:3043,17,302,654,76,616,58,8,866,84
19517:17,58,289,101,65135,16006,65615,81550,4115,43424
19528:60729,3520,97044,65193,86491,14259,15535,15728,35830,6433
19541:33927,7858,3221,3810,24550,17,302,654,76,616
19544:19896,116728,26822,92990,1405,24940,29,425,32678,616
19549:101066,17,110583,104854,301,87112,65,4045,3326,15887
19554:654,616,8,84,564,1102,736,29,917,14328
19582:112843,17,302,654,76,616,58,8,866,84
19583:24618,81329,13789,49565,30103,17,302,654,76,616
19626:17,81,354,76026,2953,30930,3231,11153,731,1332
19646:25718,66248,113242,107529,51782,85326,51913,17,302,654
19680:17642,17,302,654,76,616,58,8,866,84
19682:6874,74697,35602,236,84621,75918,32876,12332,97365,98662
19692:68986,5503,472,101322,107712,25725,4249,18341,87451,38239
19705:73512,24850,17,302,654,76,616,58,8,866
19707:60729,3739,6591,229,27889,1468,15686,15535,17,302
19757:9600,35034,18632,102760,15928,102054,40,32210,31773,15133
19759:65520,661,4342,15565,8733,63961,55640,105181,1902,5287
19763:104027,86057,50092,95514,17,302,654,76,616,58
19764:654,58,289,101,65615,7910,2769,22370,2542,15370
19768:52262,103858,3526,24948,17,302,654,76,616,58
19774:65135,16006,43424,22002,37074,72728,39624,46808,32710,31879
19781:354,76026,101066,17,110583,104854,301,5438,2430,16711
19788:89483,111453,100171,13061,17774,80041,103049,114240,72470,6364
19814:25024,17,302,654,76,616,58,8,866,84
19832:790,120456,10567,25062,122548,418,11796,21813,96492,17
19847:654,224,226,508,75844,32897,8,8321,26676,74521
19852:25098,17,302,654,76,616,58,8,866,84
19881:9441,76089,95947,76952,23170,109605,98550,25156,12098,34244
19882:17,3256,686,709,2292,1359,39641,5812,49705,7296
19887:1287,17,302,654,76,616,58,8,866,84
19893:709,17,14626,101,361,2024,354,8457,654,1897
19950:105623,14612,25301,66124,10275,13257,123343,77171,1533,77962
19965:63713,112297,11356,4833,1287,17659,19496,2111,65845,17
19983:3003,17,302,654,76,616,58,8,866,84
19985:654,650,11648,2045,22606,4664,36720,2351,431,57569
19996:17,12482,19654,14758,395,837,9480,35174,8074,16480
20059:301,15,4456,72954,69444,66302,117633,970,52102,23017
20067:77037,113546,17007,83015,3595,68854,48781,53590,25486,17
20073:361,43152,121904,1164,66128,48956,20952,67692,23334,50492
20074:19615,97559,19883,46234,6783,4274,20959,17,302,654
20075:46624,1109,28335,1152,116072,6378,60298,96409,17,302
20094:48249,675,13708,121238,2946,26128,73122,103592,6240,51760
20095:8,24711,62658,82636,60439,813,22075,20443,9894,2927
20115:669,17,302,654,76,616,58,8,866,84
20116:17321,17,302,654,76,616,58,8,866,84
20120:63145,28915,38360,117416,95704,17039,47609,91888,7292,25604
20125:84291,17,302,654,76,616,58,8,866,84
20160:79529,60436,23326,83535,1902,26191,17227,96936,41215,4901
20161:76,22695,4669,9874,16867,14566,71584,554,719,168
20166:29363,94722,65562,86349,42054,36804,2398,226,44693,15587
20183:13766,85583,119377,22754,12508,75398,95435,795,15321,57050
20206:55979,616,7838,114215,74821,114447,66245,81191,61648,9531
20208:669,17,302,654,76,616,58,8,866,84
20220:17,302,29,21171,19209,26310,7700,63915,3839,6880
20233:11008,17,302,654,76,616,58,8,866,84
20234:302,654,84,29,354,1102,508,138,118006,8
20257:2703,11310,17,302,654,76,616,58,8,866
20268:866,17,302,654,76,616,58,8,84,29
20294:7361,88215,119,17,1091,38966,25913,7741,1402,302
20299:690,13681,1920,654,9077,3233,4174,2537,3347,8
20304:25922,17,302,654,76,616,58,8,866,84
20305:81,49399,29787,30803,118923,6926,23359,12051,99971,669
20316:17,58,84,650,1102,736,289,101,8,2045
20319:44,88976,108848,25954,116520,17,302,654,76,616
20322:56219,17,302,654,76,616,58,8,866,84
20327:2337,39206,59670,17,302,654,76,616,58,8
20333:2076,616,3,83193,13739,12464,6943,923,7407,1196
20334:76,564,65135,16006,43424,2930,3937,22695,22002,4669
20360:302,654,866,29,736,7700,6741,729,837,3839
20378:17,2045,35669,71305,100107,36024,22606,4664,36720,2351
20379:67362,22490,3054,43268,21207,11629,99803,31879,6644,112331
20380:84,1102,8,1229,60986,5117,1318,6450,5287,14370
20381:7680,17,302,654,76,616,58,8,866,84
20394:28605,23967,17,302,654,76,616,58,8,866
20395:15835,37600,65491,14824,111349,17236,53392,43649,6387,40876
20409:33884,17,302,654,76,616,58,8,866,84
20420:26139,17,302,654,76,616,58,8,866,84
20438:26165,15202,52245,109921,30942,7212,96578,70580,40800,76265
20439:76,17,302,654,616,58,8,866,84,29
20440:10692,17,302,654,76,616,58,8,866,84
20441:27861,60986,12803,6503,76196,819,14482,518,3588,40326
20443:75844,119556,8,2045,2394,581,128,6874,22606,82383
20456:9600,34348,35034,18632,46290,39769,2254,12975,31773,4846
20463:21500,37693,113588,65904,1476,93628,42678,6549,1023,20776
20465:542,32210,10163,33304,13151,6052,20288,2338,24323,47624
20466:101752,71734,5250,15,28674,5189,29,7334,96680,26057
20473:12787,31480,89083,61808,9063,82494,89429,14375,101099,533
20497:6495,1091,17,302,654,76,616,58,8,866
20498:518,354,690,47992,76026,5117,34324,685,787,1190
20507:533,17,302,654,76,616,58,8,866,84
20512:21556,109143,3509,30616,41115,106020,64189,81086,44131,109093
20520:17533,19914,121609,122323,77391,55420,66194,58291,70327,91965
20544:6413,17,302,654,76,616,58,8,866,84
20545:564,2081,62794,7821,2930,273,3373,60759,73696,95565
20546:654,76,616,58,8,81,564,224,508,138
20547:225,17,302,654,76,616,58,8,866,84
20549:37085,15261,4292,2955,28527,194,97304,2801,56596,19412
20550:82493,41826,101548,35005,726,70830,67707,39025,59049,2716
20553:654,866,12803,122068,22370,22112,10067,285,7194,3638
20555:81550,4115,15227,101105,102165,749,3534,4048,120371,96416
20556:669,17,302,654,76,616,58,8,866,84
20572:564,8,11592,2769,80749,13157,2930,273,131,99688
20582:24323,73411,3409,837,111453,10775,2500,86508,3354,45831
20607:302,654,58,8,29,289,101,65615,26310,2769
20624:1476,34537,29185,8548,15176,93329,17,302,654,76
20628:84,1102,15,3509,66145,8,5117,13838,4292,86611
20655:8,53667,92943,47469,4828,10162,5286,52654,4619,42553
20684:81,19067,32897,8,43318,8321,11592,26676,13157,56206
20685:121280,32379,495,56765,322,402,52867,450,19987,23403
20697:661,4342,15565,42178,11508,83136,7838,114215,28,47721
20720:200,17,302,654,76,616,58,8,866,84
20721:17,12482,19654,14758,395,837,9480,35174,8074,16480
20735:58744,8794,1930,109421,79495,25649,650,51669,27951,6165
20736:55433,4364,2177,19661,35426,4487,8409,120221,33552,19406
20752:738,17,302,654,76,616,58,8,866,84
20756:13126,28950,18454,17,302,654,76,616,58,8
20761:26756,1218,17,302,654,76,616,58,8,866
20766:2394,81370,60729,86,32,209,5444,543,46979,8057
20790:669,17,302,654,76,616,58,8,866,84
20807:83362,80832,67928,39048,26843,17,302,654,76,616
20809:2081,11508,73696,28,79096,285,10352,20186,476,30861
20810:25749,17,302,654,76,616,58,8,866,84
20812:5287,4364,2715,6094,2177,19661,3929,1002,1951,4487
20846:2703,17,302,654,76,616,58,8,866,84
20857:83521,99048,6531,9889,31022,56755,76546,26914,62839,17
20858:533,31045,2510,4889,85280,9054,17,302,654,76
20872:26956,11992,1696,109670,60569,17,302,654,76,616
20892:138,736,8173,32897,8,8321,26676,47693,22606,17123
20906:8585,8660,24608,2657,1412,15921,13889,89948,41554,26460
20908:7037,40263,8349,8715,643,1913,2265,17,302,654
20911:90279,20558,89085,2955,77356,295,12714,94075,2373,31428
20912:8574,17,302,654,76,616,58,8,866,84
20918:6874,115125,52095,1410,162,13099,2062,105213,41037,650
20926:616,917,2045,60986,22606,4664,36720,2351,39769,431
20932:27079,104895,89746,70489,17,302,654,76,616,58
20950:955,53202,110158,27116,20554,17,302,654,76,616
20954:27131,17,302,654,76,616,58,8,866,84
20973:542,508,36711,6915,13838,111944,15067,18513,3459,46227
20985:361,48956,11508,101066,17,4808,28,687,30906,110583
20990:226,44020,74521,52329,72508,13178,1218,65021,29626,6263
21028:17,14328,15846,24044,68162,3990,53543,55158,51115,16254
21029:39390,22966,25793,17,302,654,76,616,58,8
21030:2394,40,107646,114667,826,36757,19241,86,43084,12361
21032:650,105215,115914,20806,63536,24707,69366,67277,4633,90337
21033:508,118366,13838,15067,21738,18513,82898,1102,17,1218
21037:4797,15846,24044,40,78531,68162,53543,56465,55158,51115
21080:138,27334,22606,17123,5287,32549,23333,20320,1190,31908
21082:9354,42440,14508,3309,731,10246,10503,29453,56848,64
21084:102012,57410,21438,63947,3270,45942,44183,37348,17,302
21120:654,22370,96327,354,10067,51320,3661,3730,44991,93465
21139:41569,26003,27443,4660,22232,17,302,654,76,616
21140:17,866,736,122068,6820,91215,22112,12482,80897,873
21148:90964,22561,46059,27457,17,302,654,76,616,58
21149:26310,45181,25173,1109,8102,361,8286,3250,4958,690
21151:21171,41744,10641,20045,33414,5457,122316,47243,236,23273
21160:70,94087,17533,42355,19914,121609,122323,77391,55420,66194
21164:76,354,76026,22695,4669,4453,554,5438,2430,16711
21196:117917,29900,21750,74448,33038,62112,26573,83103,17,302
21207:508,2045,225,22606,4664,36720,2351,13838,15067,431
21220:43526,12138,3172,109744,105915,2694,4372,1352,23191,58003
21246:17,302,29,7700,3839,11224,4364,115124,508,3274
21256:5245,48286,96651,1102,45368,18280,7096,12916,64788,66760
21259:76,22695,4669,119788,65623,17,7497,361,554,2024
21266:17,302,29,25247,1664,7700,3839,11224,4364,120218
21272:42054,52075,5848,5548,1267,37304,16206,107222,3291,378
21288:27861,3588,322,35630,17,289,182,5575,302,654
21317:58237,5818,124,14000,29373,31906,9368,3864,4848,6857
21318:41822,27759,88231,102752,88682,9505,17,302,654,76
21354:45187,17,302,654,76,616,58,8,866,84
21384:95387,3039,30954,59380,12351,11143,61273,16312,111109,17
21401:5538,60376,17,302,654,76,616,58,8,866
21423:87400,17,302,654,76,616,58,8,866,84
21447:5555,43652,6872,28017,17,302,654,76,616,58
21448:17,46265,60615,76807,63132,87195,63316,42443,361,2024
21469:36711,5503,66067,49083,58508,73185,107203,25725,6243,4249
21476:2139,17,302,654,76,616,58,8,866,84
21505:28402,7516,3516,47562,29726,95632,217,6836,1551,41228
21514:44624,28138,40087,12545,17698,17,302,654,76,616
21518:17,29363,94722,12803,65562,86349,36804,2398,44693,15587
21531:669,17,302,654,76,616,58,8,866,84
21542:2103,15261,61151,5521,32100,39853,23285,168,1400,1388
21543:32897,8,34407,8321,26676,38167,20652,51890,3716,47877
21551:100084,68737,80127,49056,115290,71500,24060,17,302,654
21570:28223,17,302,654,76,616,58,8,866,84
21585:9547,24610,826,27574,24240,15097,40263,58598,22507,38349
21599:29,86725,3807,19078,4249,23334,17,114694,10520,26765
21604:40263,1913,2265,17,302,654,76,616,58,8
21608:302,29,37499,19885,60986,6874,65241,58005,20022,7700
21617:17,302,654,76,616,58,29,289,101,917
21631:35689,17,302,654,76,616,58,8,866,84
21633:1097,952,226,42693,96327,70,119708,229,354,4753
21637:28357,17,302,654,76,616,58,8,866,84
21670:28415,17,302,654,76,616,58,8,866,84
21689:36708,28457,67001,17,302,654,76,616,58,8
21712:302,654,616,58,29,289,101,917,11592,65615
21713:17,46265,60615,76807,60469,63132,87195,63316,56058,13791
21714:98090,28493,111265,57433,44344,84727,17,302,654,76
21722:17,76,224,22695,4669,554,92811,12482,19654,14758
21723:76,564,8,5117,12803,2930,3937,22695,4669,273
21732:57550,25475,95983,95482,18959,17,302,654,76,616
21737:14728,20614,23334,7031,53565,28546,5512,45525,80025,58398
21745:30053,28555,53508,17,302,654,76,616,58,8
21763:302,654,616,29,917,2394,3552,46265,6874,58005
21774:2031,17,302,654,76,616,58,8,866,84
21787:302,29,15,25247,1664,7700,4456,3839,5287,72954
21794:2045,22606,58005,4664,36720,2351,431,6269,29930,122145
21796:28653,17,302,654,76,616,58,8,866,84
21834:114723,3824,109712,2597,111361,1039,75082,23010,115550,546
21838:103410,96347,99257,2103,861,22796,106091,20551,29741,73803
21853:354,76026,6874,116426,17567,15020,8689,26205,75122,5438
21868:138,22606,17123,23333,31908,14560,5268,12042,49740,31015
21869:105852,51723,114091,16641,53089,112511,111328,11973,1446,88478
21908:17,302,866,29,19209,7700,3839,11224,48929,157
21912:76,564,508,138,2045,11592,22606,4664,36720,17123
21931:28140,39958,1405,29,1202,32044,94897,17424,33218,18792
21932:61658,17,302,654,76,616,58,8,866,84
21933:5097,4743,52680,3568,18425,890,1730,10039,17,302
21934:2467,17,302,654,76,616,58,8,866,84
21941:15642,2559,5587,16229,2142,20300,39395,17,302,654
21943:117133,901,4357,85473,18190,74953,28622,53446,20679,82420
21944:29,11223,322,12859,17,302,654,76,616,58
21945:69230,28936,121729,17,302,654,76,616,58,8
21947:17,58,289,101,65615,2769,11720,3551,106593,2542
21960:27271,17,302,654,76,616,58,8,866,84
21967:13708,44482,44530,48249,675,2946,26128,73122,98015,103592
21968:301,3509,66145,13838,101322,4292,18341,5812,1534,83953
21979:35379,56540,117720,17762,32437,1412,107608,119993,68189,5080
21993:11592,61310,13157,1902,14,12063,2548,2677,20462,10230
21996:90465,17,302,654,76,616,58,8,866,84
22003:60986,70806,819,14482,10640,518,40863,40326,19118,8971
22012:94087,1789,12894,30975,62231,6264,67464,89349,7114,22531
22016:17,12482,19654,14758,395,837,9480,35174,8074,16480
22017:5097,56360,14498,73846,93555,56166,21028,91586,25928,48560
22029:81,720,96720,568,23933,116336,239,23467,90231,3661
22030:83854,33864,29102,17,302,654,76,616,58,8
22036:1550,17825,1770,46954,13233,19963,2876,81096,54908,19495
22037:72159,105216,87432,35023,99551,29065,75212,66518,17,302
22060:916,17,84846,13019,29152,5741,84020,70508,24101,23972
22080:46395,118507,57819,85977,122951,7132,83939,4372,15434,29181
22085:60986,6450,14370,819,14482,518,40326,875,19118,18256
22102:660,17,302,654,76,616,58,8,866,84
22109:17,616,58,866,289,101,917,11820,6837,115858
22111:5117,122832,104915,6990,26403,93090,18964,97056,64652,91656
22116:302,29,7700,3839,11224,4364,115124,508,3274,11767
22124:11592,13157,2677,20462,5076,5935,18639,53381,23377,18877
22128:17112,17,302,654,76,616,58,8,866,84
22158:866,68986,29363,94722,5117,472,9021,80643,65562,118391
22164:70,226,138,34047,11592,22606,74521,17123,52329,13157
22165:8,138,73609,22606,17123,62658,60439,813,23333,31908
22173:52866,59924,29335,60059,56693,8484,107292,33851,2169,74713
22176:49392,35137,92079,81665,5150,80235,60877,80643,1267,107574
22184:17,302,29,7700,3839,12138,11224,4364,115124,508
22198:2045,22606,4664,36720,2351,44488,431,6679,57569,47469
22201:40,56465,66613,17,302,654,76,616,58,8
22213:98712,119,23474,12589,76049,36989,2121,10702,1360,21677
22222:60986,5287,819,4364,14482,518,40326,19118,18256,6094
22226:32897,8,8321,26676,51890,3716,85504,47877,119,17
22236:81627,105,6640,407,15703,3757,17,17429,37900,9980
22245:2312,40142,25368,48210,25740,17,302,654,76,616
22246:95899,59908,97705,11614,69580,17625,24050,69765,76229,103649
22251:550,17,302,654,76,616,58,8,866,84
22262:8,1360,93286,119,20284,11595,66620,6503,26460,963
22263:17,302,29,650,17869,2394,22281,2769,7700,121420
22280:21315,16216,2361,29,86737,81968,952,45107,5059,10454
22286:38911,49611,55572,17,12408,86937,5514,13136,1405,1515
22299:4339,17,302,654,76,616,58,8,866,84
22304:57099,441,38393,29136,45387,22657,24536,34493,60790,33615
22324:9207,17,302,654,76,616,58,8,866,84
22326:2547,104917,36570,29614,18045,48271,81557,17,302,654
22337:2103,13470,115492,1499,75655,5819,108804,13821,7866,999
22346:17,12482,19654,14758,395,837,9480,35174,8074,16480
22354:15574,17,302,654,76,616,58,8,866,84
22363:51630,10684,112820,20202,108362,17,302,654,76,616
22366:866,122068,22112,7194,624,4932,17,116449,361,546
22372:76,22695,4669,58744,39559,102086,554,22194,109421,31797
22373:16024,17,302,654,76,616,58,8,866,84
22382:6741,36022,1825,17,19274,26326,3824,31267,19352,4210
22388:1164,17,302,654,76,616,58,8,866,84
22392:76298,29773,85025,17,302,654,76,616,58,8
22399:20806,14508,24707,4633,59034,56848,51598,95967,53341,4755
22400:24132,8588,17,302,654,76,616,58,8,866
22401:19831,17,302,654,76,616,58,8,866,84
22418:32344,12691,78053,112057,7585,62150,39801,18375,4776,29816
22426:67529,17,302,654,76,616,58,8,866,84
22427:17,118706,4456,72954,69444,66302,117633,3632,35187,52102
22430:58,289,101,9234,13369,65615,19318,2769,5140,4359
22431:16553,9617,15912,65112,19615,542,2769,11720,20367,763
22436:616,917,86725,3807,4456,72954,4249,69444,66302,117633
22459:17,62785,1133,15573,115250,7346,103855,66945,18700,2570
22464:1550,46954,13233,19963,2876,81096,54908,1561,92987,1676
22465:81,29898,96720,28402,7516,23933,116336,90231,41327,217
22469:5488,7838,114215,85307,66245,19962,46591,29913,81191,61648
22476:302,29,2394,6874,7700,3839,11224,103621,4364,115124
22477:554,21790,60388,97678,84456,7732,20409,52058,285,673
22479:41236,97,17,302,654,76,616,58,8,866
22483:17,85200,42677,19432,10461,110326,12482,922,31015,22880
22492:22507,6387,33414,68505,122316,49342,23273,1550,616,19770
22493:61,17,302,654,76,616,58,8,866,84
22497:28893,18428,38573,17,302,654,76,616,58,8
22501:361,29,686,542,225,82016,709,19078,17,114694
22515:67906,63169,17,302,654,76,616,58,8,866
22521:4308,17,302,654,76,616,58,8,866,84
22523:17,58136,12482,19654,14758,395,28522,3704,837,9480
22533:92386,17,302,654,76,616,58,8,866,84
22538:1388,57834,117950,27753,45745,83804,30575,15778,1955,3733
22546:8,24711,3563,62658,22940,60439,813,6503,5567,6243
22568:616,917,104099,861,89817,94635,591,20440,153,16595
22574:16783,99574,20249,60397,122467,64380,38986,83859,80043,1375
22575:10597,17,302,654,76,616,58,8,866,84
22579:11592,3015,80690,44254,121420,13157,104876,77296,47469,23317
22580:32118,109844,108087,1568,30093,3704,9938,378,3113,1382
22581:302,29,564,736,8,35669,100985,36024,5117,7700
22583:3176,17,302,654,76,616,58,8,866,84
22586:9600,35034,18632,47459,8934,31773,4846,2450,23283,33619
22592:58,289,101,65615,4422,1165,2769,118706,763,6210
22603:899,48,60986,15242,472,68261,9558,813,9717,439
22624:100985,5117,58123,3162,29262,119,12066,16386,1065,496
22639:302,616,58,29,289,101,917,65615,22281,2769
22675:19599,45570,67755,70605,107297,54508,30246,7553,67800,98127
22681:30254,40638,30771,20888,105897,41887,32824,84943,17,302
22682:1855,15061,100985,5117,50630,58123,3162,46633,6760,119
22685:301,2045,11592,22606,4664,36720,1535,2351,85200,92099
22691:302,616,58,29,289,101,917,65615,2769,7700
22699:17,81550,4115,15227,5702,101105,5287,17110,102165,749
22703:2081,21171,2312,10641,20045,236,4326,73696,394,79096
22706:89392,31060,440,14718,26498,30310,37287,17839,8870,202
22711:30319,1146,7048,113133,88915,8691,80331,4931,83786,26391
22741:226,44020,74521,52329,72508,13178,1218,65021,71895,29626
22748:302,616,29,917,2081,7700,3839,32673,787,11224
22755:58783,12174,93090,18964,33619,5122,70267,97056,40673,13645
22759:76,21171,22695,10641,4669,20045,92287,107712,87451,38239
22794:97237,30453,32547,87382,9546,85906,52268,85996,17,302
22799:17,650,19318,10425,54359,64122,11593,4811,20929,889
22800:76,17,302,654,616,58,8,866,84,29
22806:66067,26310,44492,50269,45181,5562,7312,25173,1109,8102
22807:661,17682,15923,18034,21498,497,42713,3618,129,44180
22808:84972,9419,120799,47048,71596,84082,105849,17990,27528,96633
22823:47973,2888,50688,61181,36424,574,56074,16381,12207,398
22824:1943,30517,17,302,654,76,616,58,8,866
22825:44779,30521,17,302,654,76,616,58,8,866
22835:17,866,12803,45145,57569,55991,1685,2691,122068,2770
22844:17,654,58,564,289,101,65615,52985,2769,12803
22850:9617,111129,6970,17,39641,64609,14324,53008,834,59789
22851:361,17,302,654,76,616,58,8,866,84
22862:2405,17,302,654,76,616,58,8,866,84
22863:69859,55433,52443,35426,26741,23359,8409,120221,40652,18994
22867:38463,39769,77025,72134,119906,23334,17,66118,89774,5512
22872:17,12482,19654,14758,395,837,9480,35174,8074,16480
22873:58,84,1102,289,101,8,65615,5117,2769,119410
22887:518,508,690,47992,5117,34324,13838,15067,18513,916
22888:302,654,29,518,107843,690,47992,5117,19209,34324
22893:13420,17,302,654,76,616,58,8,866,84
22901:69071,17,302,654,76,616,58,8,866,84
22903:302,29,7700,3839,11224,19450,4364,115124,508,3274
22906:3834,99475,5303,17,302,654,76,616,58,8
22936:40263,1913,2265,684,6901,17622,45287,17,302,654
22949:107227,115042,32797,68556,67018,15652,17,302,654,76
22979:686,709,13737,21799,1471,32616,18239,2292,60905,5630
22983:302,76,29,226,41966,74521,7700,52329,670,3839
22986:40069,17,302,654,76,616,58,8,866,84
23000:79529,60436,37795,14080,54012,10193,25818,35671,50887,3275
23040:10406,17,302,654,76,616,58,8,866,84
23044:74100,17,302,654,76,616,58,8,866,84
23055:30972,17,302,654,76,616,58,8,866,84
23057:5150,80235,10020,42336,5122,95546,119028,2715,111340,25526
23073:17,12482,19654,14758,395,837,9480,35174,8074,16480
23099:31057,17,302,654,76,616,58,8,866,84
23110:177,22655,69494,22435,17,302,654,76,616,58
23111:76,22695,4669,554,64315,60448,4828,87161,75617,93
23112:81,96720,13820,45209,23933,116336,84698,97753,2272,90231
23113:303,17,302,654,76,616,58,8,866,84
23114:11592,13157,32344,12691,78053,112057,7585,2677,20462,62150
23127:31107,3728,13431,29291,17,302,654,76,616,58
23133:6417,94638,89154,61573,3514,12993,40136,17,302,654
23183:63523,14226,7426,9867,2787,74498,901,26966,42178,1784
23208:5008,1211,61716,14206,83300,43609,122197,17,302,654
23221:224,3256,27861,1359,39641,3588,491,103313,3204,322
23229:2081,73696,79096,10352,21244,94664,7056,65060,11557,2271
23234:11592,20652,1902,24089,113908,45525,17473,17291,9240,13684
23244:81,138,22606,26310,17123,23333,31908,45181,14560,25173
23252:4308,17,302,654,76,616,58,8,866,84
23254:11631,17,302,654,76,616,58,8,866,84
23255:41300,26712,94465,31361,53290,43429,7653,17,302,654
23277:24094,31404,17,302,654,76,616,58,8,866
23311:7401,79013,83785,37147,31468,37152,35165,90600,17,302
23323:7680,17,302,654,76,616,58,8,866,84
23335:42355,12787,31480,61808,112443,49214,79078,14916,90599,9063
23340:18785,25712,40302,25181,17,302,654,76,616,58
23367:31578,116155,866,65702,3429,19216,6390,97698,58628,62703
23382:17,60986,6450,14370,819,14482,518,40326,875,19118
23399:31639,17,302,654,76,616,58,8,866,84
23408:22002,28402,7516,3997,542,217,6836,17420,42137,76321
23423:6315,8928,17,302,654,76,616,58,8,866
23433:17,302,866,84,29,1102,301,361,8,60986
23448:2488,17,302,654,76,616,58,8,866,84
23452:654,58,354,301,289,101,65615,76026,2769,4942
23458:69833,99184,31182,113874,12177,103943,54026,91856,12544,3737
23464:81462,17,302,654,76,616,58,8,866,84
23465:4556,17,302,654,76,616,58,8,866,84
23498:31813,43970,101816,17,302,654,76,616,58,8
23508:44026,31827,17,302,654,76,616,58,8,866
23514:669,17,302,654,76,616,58,8,866,84
23542:17892,31892,102013,26389,17,302,654,76,616,58
23544:35625,1352,19697,189,74665,17,302,654,76,616
23548:262,17,302,654,76,616,58,8,866,84
23549:476,12764,47090,17376,17,302,654,76,616,58
23569:76,866,361,22695,787,4669,4743,122068,24530,52680
23587:30046,31973,32680,17135,80433,110430,115296,94429,17,302
23595:60986,819,16896,14482,39641,518,40326,19118,18256,491
23606:76,22695,4669,109744,554,23191,6568,62668,35993,8225
23631:101657,58205,74270,20356,17,302,654,76,616,58
23637:302,29,7700,3839,11224,4364,115124,508,3274,7989
23653:49392,81665,60877,33116,107574,118222,65202,85174,97639,36587
23670:8981,17,302,654,76,616,58,8,866,84
23678:12803,97003,285,3638,12371,6895,726,5991,15522,2555
23686:58,8,650,289,101,65615,14328,2769,62658,60439
23692:36423,7637,9346,120502,2401,94761,57294,8554,83825,19648
23699:41332,92945,105870,70719,1057,29,8,10052,106351,4200
23711:17439,63989,46374,32207,17,302,654,76,616,58
23714:302,29,3862,6874,7700,111944,3839,23047,46227,11224
23735:3992,7021,6503,77881,24608,52460,79476,44975,25662,73570
23751:40,107646,114667,19241,12361,66908,18515,44226,2312,39162
23779:43387,37496,38138,9955,5117,38243,14289,19369,96967,73163
23785:6024,1164,67692,50492,2008,28856,508,18872,74621,7736
23827:81,96720,23933,116336,90231,3498,12116,3374,16286,28926
23828:17145,9354,8454,105650,24348,33562,17,302,654,76
23847:533,114834,32477,12942,58314,26078,17,302,654,76
23865:20892,32507,17,302,654,76,616,58,8,866
23872:75455,5803,54778,37256,51055,107927,45750,21580,1226,94461
23895:60509,17,302,654,76,616,58,8,866,84
23907:84675,17,302,654,76,616,58,8,866,84
23919:361,9617,42184,32204,710,17103,5117,15398,2543,82383
23923:1196,4628,11743,526,4276,9722,21315,901,7624,1936
23934:14328,58123,57536,33506,92825,104497,46587,52521,27108,810
23943:616,917,3278,4249,43854,518,834,46312,55113,23732
23959:654,58,508,289,101,2045,65615,52985,22606,4664
23960:76,2394,22695,4669,554,86,32,209,5444,60448
23961:66259,49315,39237,90103,77559,109823,109122,103535,45982,81360
23962:76296,32383,55602,11209,4381,79511,56243,60333,7411,10898
23963:17,302,29,10229,7700,3839,11224,4364,115124,508
23979:669,17,302,654,76,616,58,8,866,84
23997:25405,35577,11984,83136,28755,47721,33933,9491,21752,109494
24018:17,302,866,29,354,361,76026,60986,7700,3839
24019:84428,68624,15441,44100,50724,17,302,654,76,616
24056:32941,17,302,654,76,616,58,8,866,84
24060:13239,4218,81765,82340,32906,1820,54680,16191,4364,1119
24061:83112,84460,729,67797,3216,106038,85885,1825,17,3583
24075:40263,1913,2265,17,302,654,76,616,58,8
24083:301,29363,117133,94722,80643,65562,85473,118391,17682,86349
24100:46954,13233,19963,2876,1550,81096,54908,1561,92987,1676
24129:76,3937,22695,4669,7491,554,15720,20405,60448,4828
24144:44704,104821,27171,120673,21421,297,31890,107785,61436,115553
24146:17,25900,66725,36576,18157,7437,67536,1410,7963,33898
24155:89586,17414,59968,59267,58486,64849,5355,107562,33134,17
24157:8725,17,302,654,76,616,58,8,866,84
24158:686,11146,57239,26734,32061,88507,25822,1551,29087,5202
24162:96,17,302,654,76,616,58,8,866,84
24175:111229,63425,348,81121,42814,91007,1030,81076,9663,997
24179:1400,5480,1013,110251,66394,9196,8199,78379,113479,59634
24184:80897,58133,873,17633,2134,2583,17385,111800,431,7048
24185:224,24089,19356,17473,8803,9240,13684,113663,81627,69735
24199:68986,472,295,25733,47275,41723,28212,563,124,3162
24206:4802,17,302,654,76,616,58,8,866,84
24210:32897,8,8321,26676,51890,3716,47877,119,17,1119
24219:17,10229,111944,46227,120597,155,79530,12482,36028,25164
24236:29,103410,128,11652,12883,8746,44495,122831,5581,94331
24248:22856,19626,6387,8349,19376,31633,2282,17,302,654
24262:9867,26966,2717,4586,11612,15337,16669,29419,4425,5398
24265:16332,33348,18224,90878,17,302,654,76,616,58
24269:17,12482,33354,19654,64643,14758,395,837,9480,35174
24273:20604,17,302,654,76,616,58,8,866,84
24286:33386,1028,17,302,654,76,616,58,8,866
24309:168,661,17,302,654,76,616,58,8,866
24317:44026,31827,17,302,654,76,616,58,8,866
